start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621216545.654309,XVG,1.0054464938958172,0.00029587745666503906,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0
1621216546.111306,XVG,1.0054464938958172,0.0004611015319824219,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216546.578002,XVG,1.0054597440275204,0.0004329681396484375,0.075882,0.128,1.35e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.35e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.35e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.35e-05,692.0,1.03e-06,121952.0
1621216547.0362642,XVG,1.0054597440275204,0.0004179477691650391,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054597440275204,0.075882,0.128,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216547.5162098,XVG,1.0054464938958172,0.0004639625549316406,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0
1621216547.9884381,XVG,1.0054464938958172,0.0003628730773925781,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216548.468856,XVG,1.0054464938958172,0.0003161430358886719,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0
1621216548.966444,XVG,1.0054464938958172,0.00024080276489257807,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216549.4222536,XVG,1.0054464938958172,0.0004379749298095703,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0
1621216549.89727,XVG,1.0054464938958172,0.0003681182861328125,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216550.359498,XVG,1.0054464938958172,0.0002999305725097656,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.694,1.35e-05,692.0,1.03e-06,121952.0
